timestamp,datapath_id,flow_id,ip_src,tp_src,ip_dst,tp_dst,ip_proto,icmp_code,icmp_type,flow_duration_sec,flow_duration_nsec,idle_timeout,hard_timeout,flags,packet_count,byte_count,packet_count_per_second,packet_count_per_nsecond,byte_count_per_second,byte_count_per_nsecond,label
1672067344.909977,5,10.0.0.55067810.0.0.1750511,10.0.0.5,50678,10.0.0.17,5051,1,0,0,18,550000000,20,100,0,17,1666,0.9444444444444444,3.090909090909091e-08,92.55555555555556,3.029090909090909e-06,0
1672067344.909977,5,10.0.0.75067810.0.0.1750511,10.0.0.7,50678,10.0.0.17,5051,1,0,0,59,654000000,20,100,0,58,5684,0.9830508474576272,8.868501529051988e-08,96.33898305084746,8.691131498470948e-06,0
1672067354.890141,4,10.0.0.18010.0.0.17461786,10.0.0.1,80,10.0.0.17,46178,6,-1,-1,8,391000000,20,100,0,4,584,0.5,1.0230179028132992e-08,73.0,1.493606138107417e-06,0
1672067354.890141,4,10.0.0.1505010.0.0.17409066,10.0.0.1,5050,10.0.0.17,40906,6,-1,-1,28,545000000,20,100,0,151068,10478768,5395.285714285715,0.0002771889908256881,374241.71428571426,0.019227097247706423,0
1672067354.890141,4,10.0.0.18010.0.0.17461806,10.0.0.1,80,10.0.0.17,46180,6,-1,-1,8,347000000,20,100,0,1453,60321028,181.625,4.187319884726225e-06,7540128.5,0.17383581556195965,0
1672067354.890141,4,10.0.0.1505110.0.0.175067817,10.0.0.1,5051,10.0.0.17,50678,17,-1,-1,8,454000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1672067354.890141,4,10.0.0.10505110.0.0.12506781,10.0.0.10,5051,10.0.0.12,50678,1,0,0,49,123000000,20,100,0,48,4704,0.9795918367346939,3.902439024390244e-07,96.0,3.824390243902439e-05,0
1672067354.890141,4,10.0.0.12505110.0.0.10506781,10.0.0.12,5051,10.0.0.10,50678,1,0,8,49,128000000,20,100,0,48,4704,0.9795918367346939,3.75e-07,96.0,3.675e-05,0
1672067354.890141,4,10.0.0.174618010.0.0.1806,10.0.0.17,46180,10.0.0.1,80,6,0,8,8,368000000,20,100,0,628,41874,78.5,1.7065217391304349e-06,5234.25,0.00011378804347826087,0
1672067354.890141,4,10.0.0.174617810.0.0.1806,10.0.0.17,46178,10.0.0.1,80,6,0,8,8,418000000,20,100,0,4,380,0.5,9.569377990430621e-09,47.5,9.09090909090909e-07,0
1672067354.890141,4,10.0.0.174090610.0.0.150506,10.0.0.17,40906,10.0.0.1,5050,6,0,8,28,587000000,20,100,0,389131,19942271294,13897.535714285714,0.0006629148211243611,712223974.7857143,33.97320493015332,0
1672067354.890141,4,10.0.0.175067810.0.0.1505117,10.0.0.17,50678,10.0.0.1,5051,17,0,8,18,473000000,20,100,0,893,1350216,49.611111111111114,1.8879492600422834e-06,75012.0,0.0028545792811839324,0
1672067354.890141,4,10.0.0.175067810.0.0.550511,10.0.0.17,50678,10.0.0.5,5051,1,0,8,28,592000000,20,100,0,27,2646,0.9642857142857143,4.560810810810811e-08,94.5,4.469594594594594e-06,0
1672067354.890141,4,10.0.0.175067810.0.0.550511,10.0.0.17,50678,10.0.0.5,5051,1,0,0,17,801000000,20,100,0,6,588,0.35294117647058826,7.49063670411985e-09,34.588235294117645,7.340823970037453e-07,0
1672067354.890141,4,10.0.0.175067810.0.0.750511,10.0.0.17,50678,10.0.0.7,5051,1,0,8,69,676000000,20,100,0,68,6664,0.9855072463768116,1.0059171597633137e-07,96.57971014492753,9.857988165680473e-06,0
1672067354.890141,4,10.0.0.55067810.0.0.1750511,10.0.0.5,50678,10.0.0.17,5051,1,0,8,17,823000000,20,100,0,6,588,0.35294117647058826,7.290400972053463e-09,34.588235294117645,7.144592952612394e-07,0
1672067354.890141,4,10.0.0.55067810.0.0.1750511,10.0.0.5,50678,10.0.0.17,5051,1,0,0,28,561000000,20,100,0,27,2646,0.9642857142857143,4.81283422459893e-08,94.5,4.716577540106952e-06,0
1672067354.890141,4,10.0.0.75067810.0.0.1750511,10.0.0.7,50678,10.0.0.17,5051,1,0,0,69,664000000,20,100,0,68,6664,0.9855072463768116,1.0240963855421687e-07,96.57971014492753,1.0036144578313253e-05,0
1672067354.912875,5,10.0.0.18010.0.0.17461786,10.0.0.1,80,10.0.0.17,46178,6,-1,-1,8,388000000,20,100,0,4,584,0.5,1.0309278350515464e-08,73.0,1.5051546391752578e-06,0
1672067354.912875,5,10.0.0.1505010.0.0.17409066,10.0.0.1,5050,10.0.0.17,40906,6,-1,-1,28,539000000,20,100,0,151068,10478768,5395.285714285715,0.00028027458256029683,374241.71428571426,0.0194411280148423,0
1672067354.912875,5,10.0.0.18010.0.0.17461806,10.0.0.1,80,10.0.0.17,46180,6,-1,-1,8,344000000,20,100,0,1453,60321028,181.625,4.2238372093023254e-06,7540128.5,0.17535182558139534,0
1672067354.912875,5,10.0.0.1505110.0.0.175067817,10.0.0.1,5051,10.0.0.17,50678,17,-1,-1,8,451000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1672067354.912875,5,10.0.0.174618010.0.0.1806,10.0.0.17,46180,10.0.0.1,80,6,-1,-1,8,372000000,20,100,0,628,41874,78.5,1.6881720430107528e-06,5234.25,0.00011256451612903226,0
1672067354.912875,5,10.0.0.174617810.0.0.1806,10.0.0.17,46178,10.0.0.1,80,6,-1,-1,8,422000000,20,100,0,4,380,0.5,9.478672985781991e-09,47.5,9.004739336492891e-07,0
1672067354.912875,5,10.0.0.174090610.0.0.150506,10.0.0.17,40906,10.0.0.1,5050,6,-1,-1,28,593000000,20,100,0,389118,19942270436,13897.07142857143,0.0006561854974704891,712223944.1428572,33.62946110623946,0
1672067354.912875,5,10.0.0.175067810.0.0.1505117,10.0.0.17,50678,10.0.0.1,5051,17,-1,-1,18,479000000,20,100,0,893,1350216,49.611111111111114,1.8643006263048017e-06,75012.0,0.00281882254697286,0
1672067354.912875,5,10.0.0.175067810.0.0.550511,10.0.0.17,50678,10.0.0.5,5051,1,0,8,28,595000000,20,100,0,27,2646,0.9642857142857143,4.5378151260504205e-08,94.5,4.447058823529412e-06,0
1672067354.912875,5,10.0.0.175067810.0.0.550511,10.0.0.17,50678,10.0.0.5,5051,1,0,0,17,804000000,20,100,0,6,588,0.35294117647058826,7.462686567164179e-09,34.588235294117645,7.313432835820896e-07,0
1672067354.912875,5,10.0.0.175067810.0.0.750511,10.0.0.17,50678,10.0.0.7,5051,1,0,8,69,680000000,20,100,0,68,6664,0.9855072463768116,1e-07,96.57971014492753,9.8e-06,0
1672067354.912875,5,10.0.0.55067810.0.0.1750511,10.0.0.5,50678,10.0.0.17,5051,1,0,8,17,819000000,20,100,0,6,588,0.35294117647058826,7.326007326007326e-09,34.588235294117645,7.179487179487179e-07,0
1672067354.912875,5,10.0.0.55067810.0.0.1750511,10.0.0.5,50678,10.0.0.17,5051,1,0,0,28,555000000,20,100,0,27,2646,0.9642857142857143,4.864864864864865e-08,94.5,4.767567567567568e-06,0
1672067354.912875,5,10.0.0.75067810.0.0.1750511,10.0.0.7,50678,10.0.0.17,5051,1,0,0,69,659000000,20,100,0,68,6664,0.9855072463768116,1.0318664643399089e-07,96.57971014492753,1.0112291350531107e-05,0
1672067354.91406,2,10.0.0.18010.0.0.17461786,10.0.0.1,80,10.0.0.17,46178,6,-1,-1,8,398000000,20,100,0,4,584,0.5,1.0050251256281407e-08,73.0,1.4673366834170855e-06,0
1672067354.91406,2,10.0.0.1505010.0.0.17409066,10.0.0.1,5050,10.0.0.17,40906,6,-1,-1,28,557000000,20,100,0,151068,10478768,5395.285714285715,0.00027121723518850986,374241.71428571426,0.01881286894075404,0
1672067354.91406,2,10.0.0.18010.0.0.17461806,10.0.0.1,80,10.0.0.17,46180,6,-1,-1,8,354000000,20,100,0,1453,60321028,181.625,4.1045197740113e-06,7540128.5,0.17039838418079095,0
1672067354.91406,2,10.0.0.1505110.0.0.175067817,10.0.0.1,5051,10.0.0.17,50678,17,-1,-1,8,460000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1672067354.91406,2,10.0.0.174618010.0.0.1806,10.0.0.17,46180,10.0.0.1,80,6,-1,-1,8,363000000,20,100,0,628,41874,78.5,1.7300275482093664e-06,5234.25,0.00011535537190082644,0
1672067354.91406,2,10.0.0.174617810.0.0.1806,10.0.0.17,46178,10.0.0.1,80,6,-1,-1,8,411000000,20,100,0,4,380,0.5,9.7323600973236e-09,47.5,9.245742092457421e-07,0
1672067354.91406,2,10.0.0.174090610.0.0.150506,10.0.0.17,40906,10.0.0.1,5050,6,-1,-1,28,577000000,20,100,0,389131,19942271294,13897.535714285714,0.0006744038128249567,712223974.7857143,34.561995310225306,0
1672067354.91406,2,10.0.0.175067810.0.0.1505117,10.0.0.17,50678,10.0.0.1,5051,17,-1,-1,18,463000000,20,100,0,892,1348704,49.55555555555556,1.9265658747300217e-06,74928.0,0.0029129676025917927,0
1672067354.91406,2,10.0.0.175067810.0.0.550511,10.0.0.17,50678,10.0.0.5,5051,1,0,8,28,580000000,20,100,0,27,2646,0.9642857142857143,4.6551724137931034e-08,94.5,4.562068965517241e-06,0
1672067354.91406,2,10.0.0.175067810.0.0.550511,10.0.0.17,50678,10.0.0.5,5051,1,0,0,17,789000000,20,100,0,6,588,0.35294117647058826,7.604562737642585e-09,34.588235294117645,7.452471482889733e-07,0
1672067354.91406,2,10.0.0.55067810.0.0.1750511,10.0.0.5,50678,10.0.0.17,5051,1,0,8,17,832000000,20,100,0,6,588,0.35294117647058826,7.211538461538462e-09,34.588235294117645,7.067307692307692e-07,0
1672067354.91406,2,10.0.0.55067810.0.0.1750511,10.0.0.5,50678,10.0.0.17,5051,1,0,0,28,576000000,20,100,0,27,2646,0.9642857142857143,4.6875e-08,94.5,4.59375e-06,0
1672067354.91461,3,10.0.0.18010.0.0.17461786,10.0.0.1,80,10.0.0.17,46178,6,-1,-1,8,395000000,20,100,0,4,584,0.5,1.0126582278481013e-08,73.0,1.4784810126582279e-06,0
1672067354.91461,3,10.0.0.1505010.0.0.17409066,10.0.0.1,5050,10.0.0.17,40906,6,-1,-1,28,551000000,20,100,0,151068,10478768,5395.285714285715,0.00027417059891107076,374241.71428571426,0.0190177277676951,0
1672067354.91461,3,10.0.0.18010.0.0.17461806,10.0.0.1,80,10.0.0.17,46180,6,-1,-1,8,351000000,20,100,0,1453,60321028,181.625,4.1396011396011394e-06,7540128.5,0.17185478062678064,0
1672067354.91461,3,10.0.0.1505110.0.0.175067817,10.0.0.1,5051,10.0.0.17,50678,17,-1,-1,8,457000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1672067354.91461,3,10.0.0.174618010.0.0.1806,10.0.0.17,46180,10.0.0.1,80,6,-1,-1,8,366000000,20,100,0,628,41874,78.5,1.7158469945355192e-06,5234.25,0.00011440983606557377,0
1672067354.91461,3,10.0.0.174617810.0.0.1806,10.0.0.17,46178,10.0.0.1,80,6,-1,-1,8,415000000,20,100,0,4,380,0.5,9.63855421686747e-09,47.5,9.156626506024096e-07,0
1672067354.91461,3,10.0.0.174090610.0.0.150506,10.0.0.17,40906,10.0.0.1,5050,6,-1,-1,28,582000000,20,100,0,389131,19942271294,13897.535714285714,0.0006686099656357388,712223974.7857143,34.26507095189003,0
1672067354.91461,3,10.0.0.175067810.0.0.1505117,10.0.0.17,50678,10.0.0.1,5051,17,-1,-1,18,471000000,20,100,0,893,1350216,49.611111111111114,1.8959660297239915e-06,75012.0,0.002866700636942675,0
1672067354.91461,3,10.0.0.175067810.0.0.550511,10.0.0.17,50678,10.0.0.5,5051,1,0,8,28,584000000,20,100,0,27,2646,0.9642857142857143,4.623287671232877e-08,94.5,4.530821917808219e-06,0
1672067354.91461,3,10.0.0.175067810.0.0.550511,10.0.0.17,50678,10.0.0.5,5051,1,0,0,17,794000000,20,100,0,6,588,0.35294117647058826,7.556675062972292e-09,34.588235294117645,7.405541561712847e-07,0
1672067354.91461,3,10.0.0.175067810.0.0.750511,10.0.0.17,50678,10.0.0.7,5051,1,0,8,69,673000000,20,100,0,68,6664,0.9855072463768116,1.0104011887072809e-07,96.57971014492753,9.901931649331352e-06,0
1672067354.91461,3,10.0.0.55067810.0.0.1750511,10.0.0.5,50678,10.0.0.17,5051,1,0,8,17,827000000,20,100,0,6,588,0.35294117647058826,7.255139056831923e-09,34.588235294117645,7.110036275695284e-07,0
1672067354.91461,3,10.0.0.55067810.0.0.1750511,10.0.0.5,50678,10.0.0.17,5051,1,0,0,28,571000000,20,100,0,27,2646,0.9642857142857143,4.7285464098073556e-08,94.5,4.633975481611208e-06,0
1672067354.91461,3,10.0.0.75067810.0.0.1750511,10.0.0.7,50678,10.0.0.17,5051,1,0,0,69,670000000,20,100,0,68,6664,0.9855072463768116,1.0149253731343284e-07,96.57971014492753,9.946268656716419e-06,0
1672067354.915317,6,10.0.0.18010.0.0.17461786,10.0.0.1,80,10.0.0.17,46178,6,-1,-1,8,384000000,20,100,0,5,650,0.625,1.3020833333333333e-08,81.25,1.6927083333333333e-06,0
1672067354.915317,6,10.0.0.1505010.0.0.17409066,10.0.0.1,5050,10.0.0.17,40906,6,-1,-1,28,533000000,20,100,0,151068,10478768,5395.285714285715,0.0002834296435272045,374241.71428571426,0.019659977485928706,0
1672067354.915317,6,10.0.0.18010.0.0.17461806,10.0.0.1,80,10.0.0.17,46180,6,-1,-1,8,341000000,20,100,0,1453,60321028,181.625,4.26099706744868e-06,7540128.5,0.1768945102639296,0
1672067354.915317,6,10.0.0.1505110.0.0.175067817,10.0.0.1,5051,10.0.0.17,50678,17,-1,-1,8,448000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1672067354.915317,6,10.0.0.174618010.0.0.1806,10.0.0.17,46180,10.0.0.1,80,6,-1,-1,8,375000000,20,100,0,628,41874,78.5,1.6746666666666666e-06,5234.25,0.000111664,0
1672067354.915317,6,10.0.0.174617810.0.0.1806,10.0.0.17,46178,10.0.0.1,80,6,-1,-1,8,425000000,20,100,0,4,380,0.5,9.411764705882352e-09,47.5,8.941176470588235e-07,0
1672067354.915317,6,10.0.0.174090610.0.0.150506,10.0.0.17,40906,10.0.0.1,5050,6,-1,-1,28,598000000,20,100,0,389118,19942270436,13897.07142857143,0.0006506989966555184,712223944.1428572,33.34827832107023,0
1672067354.915317,6,10.0.0.175067810.0.0.1505117,10.0.0.17,50678,10.0.0.1,5051,17,-1,-1,18,485000000,20,100,0,893,1350216,49.611111111111114,1.8412371134020619e-06,75012.0,0.0027839505154639175,0
1672067354.915317,6,10.0.0.175067810.0.0.550511,10.0.0.17,50678,10.0.0.5,5051,1,0,8,28,602000000,20,100,0,27,2646,0.9642857142857143,4.4850498338870434e-08,94.5,4.395348837209302e-06,0
1672067354.915317,6,10.0.0.175067810.0.0.550511,10.0.0.17,50678,10.0.0.5,5051,1,0,0,17,810000000,20,100,0,6,588,0.35294117647058826,7.407407407407407e-09,34.588235294117645,7.259259259259259e-07,0
1672067354.915317,6,10.0.0.175067810.0.0.750511,10.0.0.17,50678,10.0.0.7,5051,1,0,8,69,684000000,20,100,0,68,6664,0.9855072463768116,9.941520467836257e-08,96.57971014492753,9.742690058479533e-06,0
1672067354.915317,6,10.0.0.55067810.0.0.1750511,10.0.0.5,50678,10.0.0.17,5051,1,0,8,17,815000000,20,100,0,6,588,0.35294117647058826,7.361963190184049e-09,34.588235294117645,7.214723926380368e-07,0
1672067354.915317,6,10.0.0.55067810.0.0.1750511,10.0.0.5,50678,10.0.0.17,5051,1,0,0,28,547000000,20,100,0,27,2646,0.9642857142857143,4.936014625228519e-08,94.5,4.8372943327239485e-06,0
1672067354.915317,6,10.0.0.75067810.0.0.1750511,10.0.0.7,50678,10.0.0.17,5051,1,0,0,69,656000000,20,100,0,68,6664,0.9855072463768116,1.0365853658536585e-07,96.57971014492753,1.0158536585365853e-05,0
1672067354.916007,1,10.0.0.18010.0.0.17461786,10.0.0.1,80,10.0.0.17,46178,6,-1,-1,8,404000000,20,100,0,4,584,0.5,9.900990099009902e-09,73.0,1.4455445544554456e-06,0
1672067354.916007,1,10.0.0.1505010.0.0.17409066,10.0.0.1,5050,10.0.0.17,40906,6,-1,-1,28,566000000,20,100,0,151068,10478768,5395.285714285715,0.00026690459363957596,374241.71428571426,0.018513724381625442,0
1672067354.916007,1,10.0.0.18010.0.0.17461806,10.0.0.1,80,10.0.0.17,46180,6,-1,-1,8,356000000,20,100,0,1453,60321028,181.625,4.081460674157303e-06,7540128.5,0.16944108988764045,0
1672067354.916007,1,10.0.0.1505110.0.0.175067817,10.0.0.1,5051,10.0.0.17,50678,17,-1,-1,8,464000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1672067354.916007,1,10.0.0.1505110.0.0.2506781,10.0.0.1,5051,10.0.0.2,50678,1,0,8,99,200000000,20,100,0,89,8722,0.898989898989899,4.45e-07,88.1010101010101,4.361e-05,0
1672067354.916007,1,10.0.0.1505110.0.0.2506781,10.0.0.1,5051,10.0.0.2,50678,1,0,0,8,72000000,20,100,0,7,686,0.875,9.722222222222222e-08,85.75,9.527777777777778e-06,0
1672067354.916007,1,10.0.0.1505010.0.0.2513506,10.0.0.1,5050,10.0.0.2,51350,6,0,0,8,70000000,20,100,0,98981,6572926,12372.625,0.0014140142857142857,821615.75,0.09389894285714286,0
1672067354.916007,1,10.0.0.174618010.0.0.1806,10.0.0.17,46180,10.0.0.1,80,6,0,0,8,360000000,20,100,0,628,41874,78.5,1.7444444444444444e-06,5234.25,0.00011631666666666667,0
1672067354.916007,1,10.0.0.174617810.0.0.1806,10.0.0.17,46178,10.0.0.1,80,6,0,0,8,407000000,20,100,0,4,380,0.5,9.828009828009828e-09,47.5,9.336609336609337e-07,0
1672067354.916007,1,10.0.0.174090610.0.0.150506,10.0.0.17,40906,10.0.0.1,5050,6,0,0,28,571000000,20,100,0,389131,19942271294,13897.535714285714,0.0006814903677758319,712223974.7857143,34.925168640980736,0
1672067354.916007,1,10.0.0.175067810.0.0.1505117,10.0.0.17,50678,10.0.0.1,5051,17,0,0,18,451000000,20,100,0,890,1345680,49.44444444444444,1.9733924611973393e-06,74760.0,0.0029837694013303767,0
1672067354.916007,1,10.0.0.25067810.0.0.150511,10.0.0.2,50678,10.0.0.1,5051,1,0,8,8,76000000,20,100,0,7,686,0.875,9.210526315789474e-08,85.75,9.026315789473684e-06,0
1672067354.916007,1,10.0.0.25067810.0.0.150511,10.0.0.2,50678,10.0.0.1,5051,1,0,0,99,194000000,20,100,0,89,8722,0.898989898989899,4.5876288659793813e-07,88.1010101010101,4.495876288659794e-05,0
1672067354.916007,1,10.0.0.25135010.0.0.150506,10.0.0.2,51350,10.0.0.1,5050,6,0,0,8,74000000,20,100,0,315909,17388237178,39488.625,0.00426904054054054,2173529647.25,234.9761780810811,0
1672067364.891936,4,10.0.0.18010.0.0.17461786,10.0.0.1,80,10.0.0.17,46178,6,-1,-1,18,393000000,20,100,0,4,584,0.2222222222222222,1.0178117048346056e-08,32.44444444444444,1.4860050890585242e-06,0
1672067364.891936,4,10.0.0.18010.0.0.17461806,10.0.0.1,80,10.0.0.17,46180,6,-1,-1,18,349000000,20,100,0,1453,60321028,80.72222222222223,4.163323782234957e-06,3351168.222222222,0.1728396217765043,0
1672067364.891936,4,10.0.0.1505110.0.0.175067817,10.0.0.1,5051,10.0.0.17,50678,17,-1,-1,18,456000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1672067364.891936,4,10.0.0.10505110.0.0.12506781,10.0.0.10,5051,10.0.0.12,50678,1,0,0,59,125000000,20,100,0,51,4998,0.864406779661017,4.08e-07,84.71186440677967,3.9984e-05,0
1672067364.891936,4,10.0.0.12505110.0.0.10506781,10.0.0.12,5051,10.0.0.10,50678,1,0,8,59,130000000,20,100,0,51,4998,0.864406779661017,3.9230769230769233e-07,84.71186440677967,3.8446153846153845e-05,0
1672067364.891936,4,10.0.0.174618010.0.0.1806,10.0.0.17,46180,10.0.0.1,80,6,0,8,18,370000000,20,100,0,628,41874,34.888888888888886,1.6972972972972972e-06,2326.3333333333335,0.00011317297297297298,0
1672067364.891936,4,10.0.0.174617810.0.0.1806,10.0.0.17,46178,10.0.0.1,80,6,0,8,18,420000000,20,100,0,4,380,0.2222222222222222,9.523809523809524e-09,21.11111111111111,9.047619047619047e-07,0
1672067364.891936,4,10.0.0.175067810.0.0.1505117,10.0.0.17,50678,10.0.0.1,5051,17,0,8,28,475000000,20,100,0,893,1350216,31.892857142857142,1.88e-06,48222.0,0.00284256,0
1672067364.891936,4,10.0.0.175067810.0.0.550511,10.0.0.17,50678,10.0.0.5,5051,1,0,8,38,594000000,20,100,0,30,2940,0.7894736842105263,5.0505050505050506e-08,77.36842105263158,4.949494949494949e-06,0
1672067364.891936,4,10.0.0.175067810.0.0.750511,10.0.0.17,50678,10.0.0.7,5051,1,0,8,79,678000000,20,100,0,71,6958,0.8987341772151899,1.0471976401179941e-07,88.07594936708861,1.0262536873156342e-05,0
1672067364.891936,4,10.0.0.55067810.0.0.1750511,10.0.0.5,50678,10.0.0.17,5051,1,0,0,38,563000000,20,100,0,30,2940,0.7894736842105263,5.328596802841918e-08,77.36842105263158,5.22202486678508e-06,0
1672067364.891936,4,10.0.0.75067810.0.0.1750511,10.0.0.7,50678,10.0.0.17,5051,1,0,0,79,666000000,20,100,0,71,6958,0.8987341772151899,1.0660660660660661e-07,88.07594936708861,1.0447447447447448e-05,0
1672067364.904337,2,10.0.0.18010.0.0.17461786,10.0.0.1,80,10.0.0.17,46178,6,-1,-1,18,400000000,20,100,0,4,584,0.2222222222222222,1e-08,32.44444444444444,1.46e-06,0
1672067364.904337,2,10.0.0.18010.0.0.17461806,10.0.0.1,80,10.0.0.17,46180,6,-1,-1,18,356000000,20,100,0,1453,60321028,80.72222222222223,4.081460674157303e-06,3351168.222222222,0.16944108988764045,0
1672067364.904337,2,10.0.0.1505110.0.0.175067817,10.0.0.1,5051,10.0.0.17,50678,17,-1,-1,18,462000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1672067364.904337,2,10.0.0.174618010.0.0.1806,10.0.0.17,46180,10.0.0.1,80,6,-1,-1,18,365000000,20,100,0,628,41874,34.888888888888886,1.7205479452054794e-06,2326.3333333333335,0.00011472328767123288,0
1672067364.904337,2,10.0.0.174617810.0.0.1806,10.0.0.17,46178,10.0.0.1,80,6,-1,-1,18,413000000,20,100,0,4,380,0.2222222222222222,9.685230024213075e-09,21.11111111111111,9.200968523002422e-07,0
1672067364.904337,2,10.0.0.175067810.0.0.1505117,10.0.0.17,50678,10.0.0.1,5051,17,-1,-1,28,465000000,20,100,0,892,1348704,31.857142857142858,1.918279569892473e-06,48168.0,0.0029004387096774192,0
1672067364.904337,2,10.0.0.175067810.0.0.550511,10.0.0.17,50678,10.0.0.5,5051,1,0,8,38,582000000,20,100,0,30,2940,0.7894736842105263,5.154639175257732e-08,77.36842105263158,5.051546391752577e-06,0
1672067364.904337,2,10.0.0.55067810.0.0.1750511,10.0.0.5,50678,10.0.0.17,5051,1,0,0,38,578000000,20,100,0,30,2940,0.7894736842105263,5.190311418685121e-08,77.36842105263158,5.086505190311418e-06,0
1672067364.90615,3,10.0.0.18010.0.0.17461786,10.0.0.1,80,10.0.0.17,46178,6,-1,-1,18,397000000,20,100,0,4,584,0.2222222222222222,1.0075566750629723e-08,32.44444444444444,1.4710327455919395e-06,0
1672067364.90615,3,10.0.0.18010.0.0.17461806,10.0.0.1,80,10.0.0.17,46180,6,-1,-1,18,353000000,20,100,0,1453,60321028,80.72222222222223,4.116147308781869e-06,3351168.222222222,0.17088109915014163,0
1672067364.90615,3,10.0.0.1505110.0.0.175067817,10.0.0.1,5051,10.0.0.17,50678,17,-1,-1,18,459000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1672067364.90615,3,10.0.0.174618010.0.0.1806,10.0.0.17,46180,10.0.0.1,80,6,-1,-1,18,368000000,20,100,0,628,41874,34.888888888888886,1.7065217391304349e-06,2326.3333333333335,0.00011378804347826087,0
1672067364.90615,3,10.0.0.174617810.0.0.1806,10.0.0.17,46178,10.0.0.1,80,6,-1,-1,18,417000000,20,100,0,4,380,0.2222222222222222,9.59232613908873e-09,21.11111111111111,9.112709832134293e-07,0
1672067364.90615,3,10.0.0.175067810.0.0.1505117,10.0.0.17,50678,10.0.0.1,5051,17,-1,-1,28,473000000,20,100,0,893,1350216,31.892857142857142,1.8879492600422834e-06,48222.0,0.0028545792811839324,0
1672067364.90615,3,10.0.0.175067810.0.0.550511,10.0.0.17,50678,10.0.0.5,5051,1,0,8,38,586000000,20,100,0,30,2940,0.7894736842105263,5.119453924914676e-08,77.36842105263158,5.017064846416382e-06,0
1672067364.90615,3,10.0.0.175067810.0.0.750511,10.0.0.17,50678,10.0.0.7,5051,1,0,8,79,675000000,20,100,0,71,6958,0.8987341772151899,1.0518518518518518e-07,88.07594936708861,1.0308148148148148e-05,0
1672067364.90615,3,10.0.0.55067810.0.0.1750511,10.0.0.5,50678,10.0.0.17,5051,1,0,0,38,573000000,20,100,0,30,2940,0.7894736842105263,5.2356020942408376e-08,77.36842105263158,5.130890052356021e-06,0
1672067364.90615,3,10.0.0.75067810.0.0.1750511,10.0.0.7,50678,10.0.0.17,5051,1,0,0,79,672000000,20,100,0,71,6958,0.8987341772151899,1.056547619047619e-07,88.07594936708861,1.0354166666666666e-05,0
1672067364.906796,6,10.0.0.18010.0.0.17461786,10.0.0.1,80,10.0.0.17,46178,6,-1,-1,18,386000000,20,100,0,5,650,0.2777777777777778,1.2953367875647669e-08,36.111111111111114,1.683937823834197e-06,0
1672067364.906796,6,10.0.0.18010.0.0.17461806,10.0.0.1,80,10.0.0.17,46180,6,-1,-1,18,343000000,20,100,0,1453,60321028,80.72222222222223,4.2361516034985425e-06,3351168.222222222,0.17586305539358602,0
1672067364.906796,6,10.0.0.1505110.0.0.175067817,10.0.0.1,5051,10.0.0.17,50678,17,-1,-1,18,450000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1672067364.906796,6,10.0.0.174618010.0.0.1806,10.0.0.17,46180,10.0.0.1,80,6,-1,-1,18,377000000,20,100,0,628,41874,34.888888888888886,1.6657824933687002e-06,2326.3333333333335,0.00011107161803713528,0
1672067364.906796,6,10.0.0.174617810.0.0.1806,10.0.0.17,46178,10.0.0.1,80,6,-1,-1,18,427000000,20,100,0,4,380,0.2222222222222222,9.367681498829039e-09,21.11111111111111,8.899297423887587e-07,0
1672067364.906796,6,10.0.0.175067810.0.0.1505117,10.0.0.17,50678,10.0.0.1,5051,17,-1,-1,28,487000000,20,100,0,893,1350216,31.892857142857142,1.833675564681725e-06,48222.0,0.002772517453798768,0
1672067364.906796,6,10.0.0.175067810.0.0.550511,10.0.0.17,50678,10.0.0.5,5051,1,0,8,38,604000000,20,100,0,30,2940,0.7894736842105263,4.966887417218543e-08,77.36842105263158,4.8675496688741725e-06,0
1672067364.906796,6,10.0.0.175067810.0.0.750511,10.0.0.17,50678,10.0.0.7,5051,1,0,8,79,686000000,20,100,0,71,6958,0.8987341772151899,1.0349854227405248e-07,88.07594936708861,1.0142857142857143e-05,0
1672067364.906796,6,10.0.0.55067810.0.0.1750511,10.0.0.5,50678,10.0.0.17,5051,1,0,0,38,549000000,20,100,0,30,2940,0.7894736842105263,5.46448087431694e-08,77.36842105263158,5.355191256830601e-06,0
1672067364.906796,6,10.0.0.75067810.0.0.1750511,10.0.0.7,50678,10.0.0.17,5051,1,0,0,79,658000000,20,100,0,71,6958,0.8987341772151899,1.0790273556231004e-07,88.07594936708861,1.0574468085106383e-05,0
